SAH_ID;CUS_ID;SAH_TIMESTAMP;STO_ID;SAH_POSNUM;SAH_TRXNUM;SAH_TOTPRODQTY;SAH_DOCTYPE;SAH_PAYMENTTYPE;SAH_TOTPRODAMT;SAH_TOTTAX1AMT;SAH_TOTTAX2AMT
363;25083;2021-01-02 13:17:32;64;7;363;5;1;1;53967;10250;0
364;40298;2021-01-02 21:27:48;313;2;364;3;1;1;20113;3820;74
365;58739;2021-01-02 17:37:46;293;5;365;2;2;1;12509;2376;0
366;99907;2021-01-02 12:32:25;269;4;366;6;2;3;42306;8035;549
367;22968;2021-01-02 10:05:24;143;3;367;3;2;3;9034;1715;0
368;43662;2021-01-02 16:15:17;455;3;368;1;1;1;709;134;0
369;27026;2021-01-02 16:40:58;464;2;369;1;1;1;4148;788;497
370;1710;2021-01-02 20:20:04;215;4;370;5;2;2;40202;7636;0
371;46047;2021-01-02 19:59:57;197;2;371;5;1;2;37185;7062;164
372;30695;2021-01-02 12:52:46;250;1;372;2;2;2;9516;1807;0
373;60622;2021-01-02 17:39:07;182;2;373;6;2;2;48753;9260;0
374;26357;2021-01-02 10:13:14;221;1;374;6;1;3;63350;12033;1690
375;55809;2021-01-02 17:05:17;385;2;375;3;1;1;23872;4533;0
376;60175;2021-01-02 11:38:15;191;3;376;1;2;2;2286;434;0
377;78514;2021-01-02 16:53:20;313;7;377;1;2;2;32880;6247;0
378;8169;2021-01-02 08:40:31;434;5;378;4;1;3;24712;4693;0
379;46545;2021-01-02 11:57:39;207;3;379;4;2;3;25326;4810;0
380;24015;2021-01-02 19:24:44;122;3;380;1;1;2;831;157;124
381;77711;2021-01-02 17:22:57;94;1;381;4;1;3;36766;6984;1089
382;96075;2021-01-02 17:02:50;378;2;382;3;2;1;11526;2189;0
383;69464;2021-01-02 18:26:20;263;4;383;2;1;1;4378;831;0
384;44122;2021-01-02 18:19:44;9;2;384;6;2;3;81599;15500;2969
385;7963;2021-01-02 15:28:58;394;1;385;3;2;3;62266;11830;0
386;80578;2021-01-02 13:54:19;155;7;386;4;2;3;38658;7342;0
387;40300;2021-01-02 17:45:15;343;1;387;4;2;1;51379;9761;0
388;90587;2021-01-02 17:48:38;13;3;388;1;1;1;3656;694;0
389;8405;2021-01-02 18:04:08;164;1;389;2;1;2;11967;2273;0
390;15598;2021-01-02 08:52:14;201;7;390;6;2;2;26278;4991;0
391;27482;2021-01-02 13:05:43;206;3;391;3;2;1;58078;11033;0
392;10071;2021-01-02 11:10:42;433;4;392;2;1;1;7386;1403;0
393;95991;2021-01-02 16:45:33;228;7;393;3;1;3;23357;4436;228
394;60328;2021-01-02 11:01:09;266;2;394;3;2;2;5639;1069;168
395;3592;2021-01-02 15:49:24;162;11;395;3;2;2;69486;13201;0
396;3690;2021-01-02 17:42:06;389;4;396;1;2;3;18450;3505;0
397;69850;2021-01-02 11:37:48;174;2;397;3;2;1;34598;6572;0
398;93648;2021-01-02 16:23:11;262;3;398;8;1;2;105500;20041;0
399;20146;2021-01-02 09:37:04;416;3;399;4;2;3;19452;3693;0
400;98347;2021-01-02 10:18:08;288;1;400;3;1;3;6478;1229;0
401;19318;2021-01-02 15:53:18;314;11;401;3;1;1;3312;628;0
402;59827;2021-01-02 14:14:35;10;2;402;4;2;2;22599;4292;0
403;57675;2021-01-02 12:37:33;196;2;403;1;2;3;3550;674;0
404;48316;2021-01-02 15:42:21;347;11;404;4;1;1;22941;4357;706
405;66438;2021-01-02 17:45:05;24;3;405;3;2;3;13686;2599;748
406;64279;2021-01-02 09:27:47;95;8;406;1;2;3;6024;1144;0
407;48227;2021-01-02 15:38:39;206;2;407;1;1;2;701;133;0
408;71178;2021-01-02 11:40:00;109;4;408;1;1;3;8554;1625;0
409;34889;2021-01-02 13:20:42;251;4;409;1;1;3;10784;2048;0
410;69971;2021-01-02 15:30:38;417;1;410;5;2;1;49289;9362;84
411;50884;2021-01-02 15:10:02;445;2;411;3;1;2;58777;11166;0
412;76384;2021-01-02 18:14:23;113;4;412;2;1;3;16249;3087;0
413;98375;2021-01-02 09:21:38;364;3;413;7;2;2;49430;9388;0
414;98675;2021-01-02 12:16:45;36;1;414;4;1;1;31443;5972;0
415;31856;2021-01-02 15:36:22;54;6;415;8;2;1;104185;19792;0
416;22172;2021-01-02 10:35:57;421;2;416;4;1;3;41312;7847;0
417;62812;2021-01-02 14:23:17;406;9;417;2;1;2;18152;3448;0
418;75911;2021-01-02 10:52:10;253;2;418;2;2;3;22983;4366;0
419;98108;2021-01-02 08:49:01;223;1;419;2;1;3;18170;3451;0
420;29694;2021-01-02 15:37:30;405;1;420;5;2;2;29586;5619;0
421;43698;2021-01-02 12:16:56;336;3;421;4;1;3;66413;12616;0
422;78814;2021-01-02 20:17:26;171;2;422;1;2;3;10572;2008;0
423;63850;2021-01-02 10:57:03;261;3;423;4;2;2;30156;5728;0
424;84024;2021-01-02 11:45:24;440;4;424;5;2;1;55907;10620;0
425;6983;2021-01-02 11:31:02;383;7;425;6;1;3;90820;17253;0
426;74075;2021-01-02 14:11:48;359;3;426;5;1;2;32710;6213;1420
427;46847;2021-01-02 17:57:13;38;2;427;2;1;2;17029;3235;0
428;63471;2021-01-02 18:06:10;380;9;428;1;1;1;2187;415;0
429;65654;2021-01-02 10:47:15;183;9;429;7;2;3;66523;12637;0
430;59090;2021-01-02 14:08:09;254;4;430;4;1;3;14567;2766;711
431;12878;2021-01-02 16:47:09;139;1;431;1;2;1;7647;1452;0
432;84542;2021-01-02 18:00:12;17;5;432;6;2;1;58722;11154;0
433;59607;2021-01-02 21:06:21;301;7;433;8;1;2;60039;11404;0
434;42925;2021-01-02 15:42:27;265;11;434;1;2;1;3759;714;0
435;56791;2021-01-02 20:42:07;447;2;435;7;2;2;30206;5734;0
436;63853;2021-01-02 18:54:39;193;2;436;1;1;1;371;70;0
437;33654;2021-01-02 14:58:07;241;2;437;4;2;3;15110;2869;0
438;51520;2021-01-02 11:33:49;227;2;438;2;2;1;17846;3390;0
439;89082;2021-01-02 16:40:15;245;3;439;7;2;2;79802;15159;0
440;37485;2021-01-02 20:38:41;449;4;440;8;1;1;55903;10617;0
441;78222;2021-01-02 13:33:05;140;2;441;7;1;2;72276;13728;0
442;27497;2021-01-02 13:23:59;268;3;442;3;2;2;12746;2421;0
443;95427;2021-01-02 13:22:01;453;7;443;4;1;1;10064;1910;0
444;8638;2021-01-02 17:46:19;126;6;444;8;1;2;26746;5078;0
445;44568;2021-01-02 13:06:22;306;1;445;5;2;2;20968;3981;0
446;15689;2021-01-02 17:21:04;426;1;446;6;1;2;60642;11519;0
447;39554;2021-01-02 16:26:33;30;4;447;1;1;3;11607;2205;0
448;53217;2021-01-02 13:12:33;397;1;448;7;2;1;82467;15666;0
449;4432;2021-01-02 15:18:41;23;2;449;1;1;2;3261;619;0
450;45192;2021-01-02 15:36:53;50;4;450;3;2;1;32903;6250;0
451;81660;2021-01-02 10:53:47;161;1;451;5;2;1;19794;3760;0
452;39344;2021-01-02 21:07:03;331;3;452;3;1;3;27608;5244;0
453;4781;2021-01-02 21:20:30;434;3;453;2;1;1;20423;3879;1018
454;73054;2021-01-02 15:27:32;196;2;454;4;2;1;19319;3668;0
455;82387;2021-01-02 11:18:23;446;3;455;1;2;1;5581;1060;0
456;88371;2021-01-02 11:13:52;372;3;456;2;2;3;4916;933;0
457;77805;2021-01-02 12:08:39;461;9;457;3;2;1;15251;2896;0
458;23746;2021-01-02 14:41:41;215;1;458;3;2;1;49623;9427;0
459;78749;2021-01-02 16:48:18;257;4;459;1;1;2;7374;1401;0
460;26257;2021-01-02 11:21:42;169;5;460;4;2;1;62954;11959;0
461;58165;2021-01-02 11:01:05;315;6;461;6;1;3;75684;14377;0
462;30566;2021-01-02 17:12:43;184;8;462;3;1;3;13900;2640;0
463;18464;2021-01-02 13:32:03;467;3;463;2;1;2;15401;2925;0
464;78123;2021-01-02 09:18:44;164;2;464;8;2;1;75367;14316;0
465;55957;2021-01-02 09:08:09;466;2;465;3;2;3;15238;2893;0
466;98162;2021-01-02 17:40:32;205;3;466;2;1;2;11768;2235;0
467;9489;2021-01-02 13:27:51;30;6;467;1;1;2;3254;618;0
468;78063;2021-01-02 16:03:46;359;1;468;5;1;2;46525;8837;987
469;26209;2021-01-02 09:35:01;297;2;469;2;1;2;16226;3082;0
470;18253;2021-01-02 14:39:18;12;1;470;2;1;2;6174;1172;0
471;90479;2021-01-02 13:29:53;467;2;471;1;2;2;3966;753;0
472;40649;2021-01-02 08:46:51;154;6;472;7;1;2;28991;5504;193
473;28612;2021-01-02 09:06:21;327;3;473;6;2;2;87253;16575;0
474;66574;2021-01-02 13:59:18;408;2;474;5;2;2;23961;4549;0
475;22788;2021-01-02 08:52:00;474;10;475;1;2;1;14952;2840;0
476;64284;2021-01-02 09:02:17;346;3;476;2;2;1;9688;1840;0
477;27343;2021-01-02 18:30:05;412;9;477;3;1;2;28305;5376;0
478;54589;2021-01-02 13:29:51;131;3;478;5;1;2;20924;3973;0
479;84227;2021-01-02 17:35:31;241;10;479;6;1;2;41722;7923;0
480;88219;2021-01-02 15:40:35;104;2;480;2;1;3;5449;1034;0
481;11961;2021-01-02 16:45:04;115;6;481;4;1;1;65781;12496;0
482;9882;2021-01-02 20:24:24;143;1;482;3;2;2;17658;3354;0
483;28028;2021-01-02 20:28:07;180;6;483;6;2;3;85474;16237;0
484;58261;2021-01-02 15:26:54;323;1;484;2;1;1;9656;1833;0
485;83781;2021-01-02 19:02:18;163;1;485;4;1;1;10269;1949;0
486;6725;2021-01-02 10:31:36;487;7;486;3;1;2;19427;3690;0
487;48293;2021-01-02 19:20:36;440;2;487;2;2;1;5816;1104;0
488;46521;2021-01-02 20:33:31;165;3;488;4;1;1;51995;9876;0
489;37595;2021-01-02 19:13:01;465;3;489;3;2;3;24214;4600;0
490;74622;2021-01-02 10:16:27;216;1;490;5;1;3;20886;3965;0
491;73227;2021-01-02 10:09:17;230;3;491;4;1;1;9161;1739;0
492;3684;2021-01-02 17:34:34;142;9;492;2;2;1;14231;2703;0
493;58179;2021-01-02 17:03:08;49;1;493;1;2;1;5304;1007;0
494;90713;2021-01-02 15:14:40;23;2;494;10;1;3;40311;7655;0
495;12407;2021-01-02 18:39:10;362;1;495;2;2;3;15301;2906;0
496;48109;2021-01-02 15:27:04;115;3;496;3;1;1;39766;7554;0
497;64879;2021-01-02 10:42:37;156;1;497;6;2;3;34401;6533;772
498;80392;2021-01-02 14:11:45;79;3;498;4;2;2;39517;7506;319
499;18435;2021-01-02 11:46:03;337;3;499;3;2;2;18102;3438;0
500;31062;2021-01-02 16:34:34;53;2;500;4;2;3;70425;13379;0
501;28550;2021-01-02 10:49:52;316;7;501;2;2;1;8397;1594;0
502;64350;2021-01-02 16:41:02;44;2;502;1;1;1;4872;925;0
503;50772;2021-01-02 18:25:35;459;2;503;1;1;2;456;86;0
504;25603;2021-01-02 11:27:59;52;1;504;4;2;2;34985;6644;0
505;50281;2021-01-02 18:26:34;204;1;505;3;2;2;12382;2351;0
506;69568;2021-01-02 09:07:24;348;1;506;4;2;1;28974;5503;983
507;24584;2021-01-02 09:31:21;445;1;507;3;1;3;7349;1395;0
508;41553;2021-01-02 17:01:02;119;2;508;1;1;2;26420;5019;0
509;31205;2021-01-02 18:00:06;354;4;509;1;2;2;8444;1604;0
510;96562;2021-01-02 09:30:18;156;1;510;1;1;2;1104;209;0
511;67885;2021-01-02 13:40:52;54;5;511;4;2;3;49995;9497;0
512;15605;2021-01-02 14:14:20;143;2;512;2;2;1;4781;908;0
513;21004;2021-01-02 08:57:39;470;1;513;2;1;3;15816;3004;0
514;65866;2021-01-02 11:11:01;159;2;514;2;1;1;9592;1821;987
515;27029;2021-01-02 14:45:04;24;3;515;4;1;2;56065;10651;0
516;62995;2021-01-02 18:55:19;159;2;516;7;2;1;46617;8855;0
517;2885;2021-01-02 11:05:39;96;3;517;2;2;3;4492;852;0
518;85650;2021-01-02 20:02:07;355;9;518;6;1;1;49213;9348;0
519;95514;2021-01-02 15:40:06;300;2;519;3;2;3;20110;3819;0
520;11385;2021-01-02 12:43:26;97;1;520;2;2;3;12832;2437;0
521;56555;2021-01-02 10:04:22;118;2;521;3;1;2;21647;4112;0
522;72065;2021-01-02 14:57:51;174;4;522;1;1;2;5954;1131;0
523;56617;2021-01-02 18:42:08;191;6;523;4;2;1;9494;1801;0
524;6085;2021-01-02 15:59:27;305;9;524;1;2;1;4022;764;0
525;87930;2021-01-02 08:53:29;150;8;525;3;1;1;13567;2577;0
526;45490;2021-01-02 14:32:55;289;5;526;4;2;3;13471;2558;0
527;21275;2021-01-02 11:02:34;143;2;527;2;2;1;22130;4203;0
528;38082;2021-01-02 21:28:36;282;3;528;1;1;1;4534;861;0
529;27438;2021-01-02 18:48:27;36;2;529;9;2;1;82000;15575;76
530;53708;2021-01-02 11:34:04;414;1;530;1;2;2;18500;3515;0
531;81761;2021-01-02 14:28:59;26;5;531;5;2;2;19867;3773;549
532;9783;2021-01-02 14:00:43;327;1;532;3;2;1;9652;1832;104
533;85516;2021-01-02 20:35:08;404;2;533;6;2;1;47777;9075;0
534;93943;2021-01-02 12:14:05;256;2;534;2;2;3;2734;519;0
535;6920;2021-01-02 15:05:37;363;10;535;4;2;2;66943;12718;0
536;44565;2021-01-02 09:01:23;358;9;536;4;1;2;24200;4596;145
537;55498;2021-01-02 17:35:16;237;3;537;3;2;3;25095;4767;0
538;49153;2021-01-02 14:28:50;129;1;538;6;2;1;24544;4661;534
539;87087;2021-01-02 21:01:29;420;3;539;2;1;1;3337;633;222
540;55771;2021-01-02 10:03:32;198;2;540;6;1;3;68706;13051;0
541;77818;2021-01-02 11:08:46;10;5;541;2;2;1;11444;2174;0
542;66433;2021-01-02 13:54:34;479;1;542;4;2;3;14968;2842;0
543;76721;2021-01-02 21:23:06;127;2;543;6;1;1;37295;7082;0
544;82277;2021-01-02 11:23:16;297;3;544;5;1;3;20119;3820;1173
545;15279;2021-01-02 18:39:58;69;3;545;5;2;1;73730;14007;0
546;87917;2021-01-02 13:40:36;129;6;546;2;1;1;45096;8567;0
547;11160;2021-01-02 14:58:20;124;1;547;1;1;1;3752;712;0
548;36071;2021-01-02 12:22:55;202;1;548;3;1;1;19026;3613;0
549;84667;2021-01-02 10:33:04;293;6;549;2;2;1;5218;991;0
550;45077;2021-01-02 16:46:37;254;1;550;4;1;1;81943;15567;0
551;74013;2021-01-02 17:11:13;104;4;551;1;1;3;9876;1876;0
552;35889;2021-01-02 20:50:46;94;1;552;2;2;2;6027;1145;0
553;91771;2021-01-02 15:01:05;313;7;553;1;1;2;23139;4396;0
554;70551;2021-01-02 13:24:58;251;1;554;5;2;3;39392;7482;0
555;8344;2021-01-02 10:37:32;287;3;555;6;1;3;49171;9340;0
556;83335;2021-01-02 09:06:28;26;5;556;1;1;1;7374;1401;0
557;11780;2021-01-02 08:42:53;408;4;557;2;1;2;16636;3159;0
558;37765;2021-01-02 13:19:54;179;2;558;4;2;3;52711;10013;0
559;78714;2021-01-02 13:29:33;216;1;559;8;2;3;57630;10945;0
560;47535;2021-01-02 10:11:17;440;3;560;1;2;3;2082;395;0
561;20338;2021-01-02 16:41:17;19;4;561;1;1;3;7979;1516;0
562;10806;2021-01-02 16:10:11;474;8;562;2;2;3;6169;1171;0
563;64025;2021-01-02 12:30:58;375;1;563;7;1;3;51428;9767;951
564;97010;2021-01-02 14:46:21;209;3;564;8;2;1;77044;14635;0
565;29058;2021-01-02 12:45:58;328;1;565;5;1;1;17664;3354;0
566;10755;2021-01-02 11:25:55;32;2;566;1;1;2;1126;213;112
567;19028;2021-01-02 19:17:41;1;2;567;4;1;2;32297;6134;0
568;8386;2021-01-02 20:05:14;474;11;568;1;2;2;31023;5894;0
569;1950;2021-01-02 11:02:45;320;3;569;5;1;2;34468;6546;986
570;74087;2021-01-02 20:29:49;429;5;570;2;1;2;9218;1751;0
571;21363;2021-01-02 11:37:51;27;2;571;5;1;3;35883;6815;0
572;59911;2021-01-02 11:18:26;348;6;572;1;2;1;7184;1364;0
573;79370;2021-01-02 19:53:53;253;2;573;6;2;2;65926;12524;260
574;73050;2021-01-02 19:30:38;457;4;574;3;2;3;5472;1038;268
575;73766;2021-01-02 13:35:05;58;4;575;4;2;3;49881;9475;0
576;27928;2021-01-02 19:38:34;289;7;576;5;1;3;68845;13078;0
577;30308;2021-01-02 16:02:12;391;2;577;1;2;1;2356;447;0
578;65123;2021-01-02 16:35:14;403;2;578;11;2;2;84248;16002;878
579;15621;2021-01-02 16:05:27;301;7;579;2;2;2;23143;4396;0
580;32234;2021-01-02 13:06:54;289;5;580;4;1;2;39174;7441;301
581;78322;2021-01-02 17:42:54;35;6;581;3;2;1;23454;4455;0
582;23346;2021-01-02 11:51:17;258;9;582;4;1;3;32008;6079;0
583;29964;2021-01-02 15:25:23;459;2;583;8;2;3;43018;8170;453
584;98186;2021-01-02 18:37:56;488;1;584;4;1;1;20736;3937;0
585;43147;2021-01-02 11:02:06;112;2;585;3;2;3;21539;4091;0
586;31951;2021-01-02 19:45:23;323;2;586;1;2;2;2139;406;0
587;2726;2021-01-02 21:21:18;247;2;587;3;1;2;9986;1896;0
588;62508;2021-01-02 17:11:59;15;4;588;1;2;3;15164;2881;0
589;26711;2021-01-02 13:25:30;202;2;589;1;2;3;533;101;0
590;70685;2021-01-02 18:08:09;351;6;590;1;2;3;17985;3417;0
591;36479;2021-01-02 13:00:31;179;4;591;1;1;1;2594;492;0
592;37877;2021-01-02 17:05:36;393;4;592;10;2;2;57387;10900;0
593;14105;2021-01-02 11:19:54;371;2;593;2;2;1;15675;2978;0
594;61403;2021-01-02 16:36:52;424;1;594;1;1;1;10944;2079;0
595;10971;2021-01-02 19:56:25;359;1;595;2;1;2;15971;3033;0
596;37550;2021-01-02 21:11:09;147;1;596;2;1;3;18422;3499;0
597;18687;2021-01-02 20:14:52;337;1;597;5;2;3;26732;5077;397
598;67136;2021-01-02 14:32:26;394;5;598;1;2;3;2739;520;0
599;97899;2021-01-02 10:36:24;93;6;599;6;1;1;34512;6555;0
600;69918;2021-01-02 20:33:28;380;11;600;4;1;3;18986;3605;0
601;28569;2021-01-02 18:13:57;52;1;601;3;1;2;17531;3330;0
602;65065;2021-01-02 20:38:57;494;8;602;2;2;2;21777;4137;0
603;49494;2021-01-02 19:32:14;74;6;603;1;1;3;19203;3648;0
604;38652;2021-01-02 17:16:53;405;2;604;1;2;3;8110;1540;0
605;72137;2021-01-02 12:01:15;278;4;605;2;1;2;19732;3749;0
606;36204;2021-01-02 14:13:21;360;11;606;6;1;1;53799;10219;798
607;63922;2021-01-02 13:11:32;178;1;607;3;2;1;46780;8886;0
608;20246;2021-01-02 14:36:27;388;2;608;1;2;3;5278;1002;0
609;12868;2021-01-02 09:12:55;374;3;609;4;2;2;55563;10555;0
610;17021;2021-01-02 14:32:57;269;4;610;1;2;3;2590;492;0
611;13963;2021-01-02 20:29:45;346;4;611;9;2;2;65023;12350;0
612;8494;2021-01-02 16:29:49;493;1;612;6;1;1;47406;9005;1034
613;8334;2021-01-02 15:05:57;238;2;613;1;2;2;7546;1433;0
614;55506;2021-01-02 18:20:18;331;1;614;3;1;1;22905;4351;0
615;49237;2021-01-02 12:15:58;413;4;615;4;2;1;32960;6260;0
616;20130;2021-01-02 14:58:19;433;1;616;3;2;1;20713;3934;0
617;54810;2021-01-02 17:22:15;344;1;617;1;2;2;4326;821;0
618;97843;2021-01-02 16:48:35;69;4;618;2;2;1;15218;2891;0
619;58106;2021-01-02 14:41:58;256;3;619;4;1;1;44069;8371;0
620;18200;2021-01-02 17:47:57;349;5;620;2;2;1;6693;1270;0
621;21650;2021-01-02 21:28:50;295;3;621;2;2;3;7122;1352;0
622;21011;2021-01-02 10:00:05;412;4;622;2;1;2;7902;1500;0
623;7500;2021-01-02 10:46:35;490;7;623;2;2;1;18186;3455;0
624;81762;2021-01-02 11:28:38;81;2;624;3;2;1;23187;4405;1668
625;99909;2021-01-02 10:39:36;424;1;625;5;2;3;32285;6131;939
626;28798;2021-01-02 12:11:13;11;6;626;3;1;3;16206;3078;0
627;35992;2021-01-02 16:32:32;482;11;627;2;1;1;62943;11958;0
628;58611;2021-01-02 18:15:01;305;2;628;3;1;1;15637;2970;0
629;98648;2021-01-02 09:43:03;150;7;629;1;1;2;4621;877;0
630;52331;2021-01-02 09:33:37;438;3;630;3;1;2;22549;4283;0
631;30439;2021-01-02 20:27:23;378;2;631;1;1;2;4328;822;0
632;36395;2021-01-02 09:06:49;317;4;632;2;2;3;20046;3808;0
633;78680;2021-01-02 21:04:12;215;1;633;7;1;1;66063;12549;0
634;90314;2021-01-02 20:39:20;223;7;634;6;1;3;76246;14484;0
635;57978;2021-01-02 17:04:40;109;2;635;6;1;3;61721;11724;0
636;92938;2021-01-02 10:02:28;382;3;636;6;1;3;47106;8947;0
637;38900;2021-01-02 21:13:23;73;2;637;7;2;2;103377;19640;0
638;82805;2021-01-02 18:11:30;327;2;638;1;1;1;1026;194;0
639;34313;2021-01-02 11:14:08;20;2;639;3;2;1;10598;2012;0
640;54640;2021-01-02 19:54:46;125;8;640;5;1;2;35398;6722;0
641;39347;2021-01-02 09:02:51;207;11;641;1;2;3;46685;8870;0
642;91480;2021-01-02 08:57:59;69;3;642;7;1;1;30271;5748;0
643;4357;2021-01-02 13:03:37;313;4;643;4;2;2;44038;8366;0
644;57392;2021-01-02 20:43:07;463;3;644;2;2;2;14936;2837;0
645;91043;2021-01-02 10:58:34;153;2;645;4;2;3;7417;1408;0
646;16671;2021-01-02 18:32:56;463;1;646;1;2;2;34816;6615;0
647;6687;2021-01-02 10:30:32;187;2;647;1;1;3;16671;3167;0
648;69305;2021-01-02 21:28:03;487;3;648;3;1;1;39583;7520;3407
649;68369;2021-01-02 20:44:37;206;1;649;2;2;1;19306;3667;0
650;28393;2021-01-02 18:17:01;142;3;650;5;2;3;24335;4621;1368
651;52079;2021-01-02 08:39:34;133;4;651;2;2;3;10006;1900;0
652;96710;2021-01-02 15:50:41;73;3;652;5;2;3;45313;8607;0
653;58068;2021-01-02 16:29:45;130;2;653;2;1;1;12885;2447;1206
654;84822;2021-01-02 08:47:01;223;2;654;3;2;3;19028;3614;0
655;78359;2021-01-02 16:28:09;305;7;655;4;1;2;37014;7031;0
656;46778;2021-01-02 10:30:31;184;4;656;4;1;3;44780;8506;0
657;25533;2021-01-02 13:56:09;495;6;657;2;1;2;16552;3144;0
658;38081;2021-01-02 10:03:26;399;7;658;1;2;1;43104;8189;0
659;18608;2021-01-02 16:17:22;226;1;659;2;2;2;34161;6490;0
660;48431;2021-01-02 20:01:31;301;3;660;4;2;3;25391;4823;443
661;14312;2021-01-02 10:11:43;417;2;661;3;2;2;14750;2801;0
662;78939;2021-01-02 21:01:30;173;8;662;1;1;2;6952;1320;0
663;128;2021-01-02 14:42:36;194;1;663;1;1;2;10539;2002;0
664;89659;2021-01-02 20:55:36;98;6;664;6;2;2;53235;10112;0
665;34680;2021-01-02 21:10:28;116;3;665;1;2;2;34720;6596;0
666;16052;2021-01-02 12:48:47;16;2;666;1;2;3;3210;609;0
667;65042;2021-01-02 10:24:35;69;2;667;4;1;3;24977;4744;0
668;17543;2021-01-02 12:30:54;134;2;668;1;1;2;421;79;0
669;71563;2021-01-02 17:38:21;64;4;669;6;1;2;45870;8712;940
670;16190;2021-01-02 13:50:08;174;4;670;2;1;1;13998;2658;0
671;21474;2021-01-02 10:43:41;112;1;671;8;2;1;109094;20723;0
672;91782;2021-01-02 12:51:32;315;5;672;1;1;3;11132;2115;0
673;11711;2021-01-02 16:52:55;249;2;673;3;2;2;36239;6883;0
674;92333;2021-01-02 12:57:54;53;2;674;7;2;1;21450;4073;145
675;61916;2021-01-02 10:52:34;25;7;675;2;1;3;20869;3964;0
676;35965;2021-01-02 11:28:01;219;3;676;3;2;3;7545;1433;0
677;62607;2021-01-02 21:23:24;190;2;677;2;2;3;10889;2068;0
678;60104;2021-01-02 18:36:17;436;2;678;1;1;1;5050;959;0
679;95799;2021-01-02 16:42:16;231;1;679;4;2;1;31767;6035;0
680;41236;2021-01-02 15:41:14;430;1;680;1;2;1;3057;580;0
681;59409;2021-01-02 19:21:27;311;3;681;3;2;3;13716;2605;0
682;85183;2021-01-02 14:10:16;94;4;682;2;2;2;28359;5387;0
683;7581;2021-01-02 17:26:03;232;2;683;2;2;3;32880;6246;0
684;61478;2021-01-02 13:45:04;63;2;684;2;1;1;12366;2348;269
685;5763;2021-01-02 17:49:39;220;4;685;5;2;2;15873;3014;584
686;53955;2021-01-02 18:55:41;384;3;686;6;2;3;38867;7382;0
687;62742;2021-01-02 12:13:15;165;2;687;1;1;3;14330;2722;0
688;54854;2021-01-02 11:13:14;318;3;688;5;1;3;24960;4740;0
689;51604;2021-01-02 19:21:22;84;3;689;6;1;3;33274;6319;0
690;79414;2021-01-02 10:50:49;74;11;690;3;1;2;7197;1366;0
691;71709;2021-01-02 18:04:26;110;2;691;4;2;1;18161;3448;0
692;32148;2021-01-02 17:53:21;184;9;692;1;1;1;1838;349;0
693;3088;2021-01-02 11:54:48;312;5;693;1;2;2;2986;567;0
694;99511;2021-01-02 10:50:50;142;11;694;6;1;3;53102;10086;2378
695;45475;2021-01-02 17:23:36;121;6;695;2;2;2;22733;4318;0
696;48179;2021-01-02 13:53:24;478;3;696;2;1;2;14698;2792;0
697;35173;2021-01-02 12:54:07;21;1;697;4;2;1;37090;7045;0
698;63475;2021-01-02 09:25:32;325;5;698;4;2;1;42971;8162;0
699;99334;2021-01-02 11:05:34;308;1;699;1;1;3;3692;701;553
700;52663;2021-01-02 10:59:26;35;1;700;4;1;1;15532;2950;0
701;21510;2021-01-02 15:28:37;289;1;701;5;2;2;52014;9880;0
702;46123;2021-01-02 09:12:36;76;1;702;3;1;3;42654;8103;0
703;16474;2021-01-02 09:02:57;279;2;703;1;2;3;10624;2018;0
704;61124;2021-01-02 13:13:08;356;5;704;4;2;3;15846;3009;0
705;80306;2021-01-02 11:23:51;488;6;705;5;2;3;28124;5342;0
706;69613;2021-01-02 13:59:34;281;3;706;1;2;1;5814;1104;0
707;37420;2021-01-02 20:11:44;22;7;707;2;2;2;42372;8050;0
708;32910;2021-01-02 14:55:28;244;1;708;6;2;3;45316;8608;0
709;42366;2021-01-02 17:34:30;347;11;709;8;2;1;48543;9220;0
710;37867;2021-01-02 16:46:20;264;1;710;4;1;2;11616;2205;0
711;87687;2021-01-02 17:13:43;60;1;711;5;2;3;33490;6360;703
712;45808;2021-01-02 18:41:57;260;8;712;2;2;3;25328;4812;0
713;9896;2021-01-02 17:27:13;453;3;713;5;2;3;15745;2988;0
714;78935;2021-01-02 17:26:01;20;3;714;1;2;2;5912;1123;0
715;83806;2021-01-02 14:06:30;323;1;715;2;1;1;12180;2313;0
716;66840;2021-01-02 16:40:29;181;1;716;9;1;3;118958;22598;0
717;67107;2021-01-02 12:42:41;277;4;717;1;2;3;3284;623;0
718;63524;2021-01-02 10:17:26;383;4;718;3;2;1;15145;2876;0
719;28401;2021-01-02 15:51:48;470;2;719;6;2;1;52043;9885;0
720;99915;2021-01-02 16:27:12;333;3;720;2;1;3;9768;1855;0
721;45426;2021-01-02 10:32:24;5;3;721;2;1;3;9539;1811;0
722;75832;2021-01-02 17:40:35;354;1;722;5;2;3;61059;11599;0
723;95636;2021-01-02 20:40:52;458;1;723;1;1;3;11754;2233;0
724;1361;2021-01-02 17:00:34;228;3;724;3;1;3;25331;4811;0
725;16736;2021-01-02 19:41:43;457;6;725;2;2;2;8552;1623;0
726;99028;2021-01-02 16:26:42;427;3;726;5;2;1;36992;7026;0
727;67146;2021-01-02 20:51:44;160;10;727;3;1;3;5599;1063;0
